id,current_slug,new_code,new_slug,name_pl,name_en,category_name,primary_category_name,ean_standard,slug_collision_group,notes
4983ea71-1dbc-4b33-9ef8-9d7b5b94c536,KIMCHI-2389,ADG-000469,kimchi-klasyczna-koreanska-kapustka-160g-jongga,"Kimchi, klasyczna koreańska kapustka 160g - Jongga",Classic Korean Kimchi 160g - Jongga,Owoce / Marynowane warzywa,Owoce / Marynowane warzywa,,,missing_ean_standard
4c541209-2358-4912-a553-748e36567e16,KIMCHI-2390,ADG-000470,kawa-mielona-trung-nguyen-sang-tao-5-340g,Kawa mielona Trung Nguyen Sang Tao 5 - 340g,Trung Nguyen Sang Tao 5 Ground Coffee - 340g,Kawy,Kawy,,,missing_ean_standard
ff30c5ba-b6cb-4373-b27b-b9ae9e69e783,KIMCHI-2392,ADG-000471,kimchi-prazona-koreanska-kapustka-160g-jongga,"Kimchi, prażona koreańska kapustka 160g - Jongga","Kimchi, Roasted Korean Cabbage 160g - Jongga",Owoce / Marynowane warzywa,Owoce / Marynowane warzywa,,,missing_ean_standard
16cec44d-d91a-485d-955f-22e52e715eec,KIMCHI-2410,ADG-000472,krakersy-ryzowe-arare-snack-miks-japan-150g-golden-turtle-brand,"Krakersy ryżowe Arare, snack miks Japan 150g - Golden Turtle Brand","Arare Rice Crackers, Snack Mix Japan 150g - Golden Turtle Brand",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
ec73a1b6-3fc1-4691-a828-8e77e29b92e8,KIMCHI-2418,ADG-000473,imbir-marynowany-rozowy-1kg-nobi,Imbir marynowany różowy 1kg - Nobi,Pickled Ginger Pink 1kg - Nobi,Imbir marynowany,Imbir marynowany,,,missing_ean_standard
54a62d00-7e76-4b82-8625-6c10c52e906e,KIMCHI-2419,ADG-000474,imbir-marynowany-bialy-1kg-nobi,Imbir marynowany biały 1kg - Nobi,Pickled white ginger 1kg - Nobi,Imbir marynowany,Imbir marynowany,,,missing_ean_standard
165dee58-d472-4611-bb6e-4ef543c1203f,KIMCHI-2424,ADG-000475,mleko-kokosowe-lite-55-wyciagu-z-kokosa-250ml-real-thai,Mleko kokosowe Lite (55% wyciągu z kokosa) 250ml - Real Thai,Lite Coconut Milk (55% Coconut Extract) 250ml - Real Thai,Mleczko kokosowe,Mleczko kokosowe,,,missing_ean_standard
62353b92-52e7-44d3-be08-b29a09521b32,KIMCHI-2453,ADG-000476,zielony-jackfruit-w-slonej-zalewie-24-x-540g-caly-karton-twin-elephants-and-earth-brand,Zielony jackfruit w słonej zalewie 24 x 540g (cały karton) - Twin Elephants & Earth Brand,Green Jackfruit in Salty Brine 24 x 540g (Whole Carton) - Twin Elephants & Earth Brand,Owoce / Marynowane warzywa,Owoce / Marynowane warzywa,,,missing_ean_standard
f0f876e3-9b00-468a-9e19-407856bfb253,KIMCHI-2458,ADG-000477,sos-sojowy-naturalnie-warzony-1l-sen-soy,"Sos sojowy, naturalnie warzony 1L - Sen Soy","Soy Sauce, Naturally Brewed 1L - Sen Soy",Sos sojowy,Sos sojowy,,,missing_ean_standard
0139efc2-ffed-41f3-8f01-b2813b647923,KIMCHI-2459,ADG-000478,sos-sojowy-mniej-soli-naturalnie-warzony-220ml-sen-soy,"Sos sojowy - mniej soli, naturalnie warzony 220ml - Sen Soy","Soy Sauce - Less Salt, Naturally Brewed 220ml - Sen Soy",Sos sojowy,Sos sojowy,,,missing_ean_standard
daec7a49-7cdb-4605-8a3d-d1892f7d71cf,KIMCHI-2460,ADG-000479,sos-teriyaki-japonska-marynata-220ml-sen-soy,"Sos Teriyaki, japońska marynata 220ml - Sen Soy","Teriyaki Sauce, Japanese Marinade 220ml - Sen Soy","Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
8a04df3b-13b4-443f-b4f3-414ae16c0668,KIMCHI-2462,ADG-000480,drewniane-hangiri-japonska-miska-do-ryzu-o26cm-emro-aziatica,"Drewniane Hangiri, japońska miska do ryżu Ø26cm - Emro Aziatica","Wooden Hangiri, Japanese rice bowl Ø26cm - Emro Aziatica",Miski,Miski,,,missing_ean_standard
9f0b58ae-7af3-4ac2-9870-a88fa3b93d48,KIMCHI-2464,ADG-000481,pasta-sos-z-tamaryndowca-485g-thai-dancer,"Pasta, sos z tamaryndowca 485g - Thai Dancer",Tamarind Paste Sauce 485g - Thai Dancer,Pasty smakowe,Pasty smakowe,,,missing_ean_standard
54cbf2d5-9747-4b42-b423-244bd30ccab9,KIMCHI-2465,ADG-000482,old-jamaica-ginger-beer-original-imbirowe-piwo-korzenne-0-2l,"Old Jamaica Ginger Beer Original, imbirowe piwo korzenne (0%) 2L","Old Jamaica Ginger Beer Original, Ginger Beer (0%) 2L",Napoje,Napoje,,,missing_ean_standard
1f8b3586-a2be-46e8-a779-7675f27a2132,KIMCHI-2472,ADG-000483,buldak-ramyun-2xspicy-makaron-instant-o-smaku-bombowo-ostrego-kurczaka-duza-micha-105g-samyang,"Buldak Ramyun 2xSpicy makaron instant o smaku bombowo ostrego kurczaka, duża micha 105g - Samyang","Buldak Ramyun 2xSpicy Instant Noodles, Large Bowl 105g - Samyang",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
23d88527-e1d2-46c1-b2d5-635e87811a96,KIMCHI-2479,ADG-000484,kawa-mielona-trung-nguyen-che-phin-1-500g,Kawa mielona Trung Nguyen Che Phin 1 - 500g,Trung Nguyen Che Phin 1 Ground Coffee - 500g,Kawy,Kawy,,,missing_ean_standard
d8daa744-822d-4b90-872d-a5ca92f5b9f4,KIMCHI-2480,ADG-000485,kawa-mielona-trung-nguyen-che-phin-4-500g,Kawa mielona Trung Nguyen Che Phin 4 - 500g,Trung Nguyen Che Phin 4 Ground Coffee - 500g,Kawy,Kawy,,,missing_ean_standard
10cd0a62-442f-420b-ab0a-2fe52b51c159,KIMCHI-2487,ADG-000486,zupa-yeul-ramen-wolowa-z-grzybami-na-ostro-120g-ottogi,"Zupa Yeul Ramen, wołowa z grzybami na ostro 120g - Ottogi","Yeul Ramen, Beef with Spicy Mushrooms 120g - Ottogi",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
272d40ce-6dfc-43d7-a144-f4de4728ab97,KIMCHI-2493,ADG-000487,imbir-marynowany-do-sushi-rozowy-360g-asia-kitchen,"Imbir marynowany do sushi, różowy 360g - Asia Kitchen","Pickled Ginger for Sushi, Pink 360g - Asia Kitchen",Imbir marynowany,Imbir marynowany,,,missing_ean_standard
91c9fb8d-9b09-4f17-97f7-601bf9eb60f3,KIMCHI-2494,ADG-000488,imbir-marynowany-do-sushi-rozowy-240g-asia-kitchen,"Imbir marynowany do sushi, różowy 240g - Asia Kitchen","Pickled sushi ginger, pink 240g - Asia Kitchen",Imbir marynowany,Imbir marynowany,,,missing_ean_standard
e6886043-50af-4bff-8c84-afece30b7c55,KIMCHI-2495,ADG-000489,imbir-marynowany-do-sushi-naturalny-360g-asia-kitchen,"Imbir marynowany do sushi, naturalny 360g - Asia Kitchen","Pickled sushi ginger, natural 360g - Asia Kitchen",Imbir marynowany,Imbir marynowany,,,missing_ean_standard
9a8ead9d-9c60-4cdb-8c53-5fcbde255fe5,KIMCHI-2496,ADG-000490,wasabi-w-proszku-1kg-nobi,Wasabi w proszku 1kg - NOBI,NOBI Wasabi Powder 1kg,Wasabi,Wasabi,,,missing_ean_standard
3c560dda-81db-4518-983b-c57dddd07b56,KIMCHI-2505,ADG-000491,algi-sushi-nori-premium-gold-10-szt-asia-kitchen,Algi Sushi Nori Premium Gold 10 szt - Asia Kitchen,Sushi Nori Seaweed Premium Gold 10 pcs - Asia Kitchen,Arkusze Nori / Gim,Arkusze Nori / Gim,,,missing_ean_standard
cc9d23b3-fb57-4788-8a28-e73456484a76,KIMCHI-2506,ADG-000492,algi-sushi-nori-premium-gold-3-x-10-szt-asia-kitchen,Algi Sushi Nori Premium Gold 3 x 10 szt - Asia Kitchen,Asia Kitchen Premium Gold Sushi Nori 3 x 10 sheets,Arkusze Nori / Gim,Arkusze Nori / Gim,,,missing_ean_standard
15562453-ea2a-486c-af9b-69f839c457e8,KIMCHI-2507,ADG-000493,algi-sushi-nori-premium-gold-5-x-10-szt-asia-kitchen,Algi Sushi Nori Premium Gold 5 x 10 szt - Asia Kitchen,Sushi Nori Seaweed Premium Gold 5 x 10 pcs - Asia Kitchen,Arkusze Nori / Gim,Arkusze Nori / Gim,,,missing_ean_standard
80028375-8c46-4768-a2a0-265525ebf842,KIMCHI-2514,ADG-000494,zupa-sesame-ramen-z-olejem-sezamowym-i-jajkiem-5-x-115g-ottogi,Zupa Sesame Ramen z olejem sezamowym i jajkiem 5 x 115g - Ottogi,Sesame Ramen Soup with Sesame Oil and Egg 5 x 115g - Ottogi,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
9f614705-dc45-4601-bff4-d82686bafa20,KIMCHI-2516,ADG-000495,chipsy-z-wodorostow-chrupiace-nori-na-ostro-32g-tao-kae-noi,"Chipsy z wodorostów, chrupiące nori na ostro 32g - Tao Kae Noi",Spicy Crispy Seaweed Nori Chips 32g - Tao Kae Noi,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
f34f2638-aadc-4373-9a1e-5a0017c17753,KIMCHI-2517,ADG-000496,krakersy-ryzowe-arare-snack-miks-seaweed-100g-golden-turtle-brand,"Krakersy ryżowe Arare, snack miks Seaweed 100g - Golden Turtle Brand","Arare Rice Crackers, Snack Mix Seaweed 100g - Golden Turtle Brand",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
91a4b6de-81e3-4c1a-9acc-536964cae9a5,KIMCHI-2518,ADG-000497,glutaminian-sodu-aji-no-moto-msg-454g-ajinomoto,"Glutaminian sodu, Aji-no-Moto MSG 454g - Ajinomoto",Aji-no-Moto MSG 454g - Ajinomoto,Przyprawy,Przyprawy,,,missing_ean_standard
c97ddfb0-2ba9-4c58-beca-71caffda254b,KIMCHI-2537,ADG-000498,teriyaki-sos-do-gotowania-80g-sen-soy,"Teriyaki, sos do gotowania 80g - Sen Soy",Teriyaki Cooking Sauce 80g - Sen Soy,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
ac5f717d-5b27-4bcc-9471-f51b046b47c3,KIMCHI-2538,ADG-000499,sos-do-makaronu-pad-thai-80g-sen-soy,Sos do makaronu Pad Thai 80g - Sen Soy,Pad Thai Noodle Sauce 80g - Sen Soy,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
40964ce9-1fb2-439d-b438-7735bcb21c54,KIMCHI-2544,ADG-000500,przyprawa-pieciu-smakow-400g-lobo,Przyprawa Pięciu Smaków 400g - Lobo,Five Spice Powder 400g - Lobo,Przyprawy,Przyprawy,,,missing_ean_standard
3febd5c8-fc62-4af3-8081-61e51488699e,KIMCHI-2551,ADG-000501,zupa-instant-shin-ramyun-bardzo-ostra-5-pak-5-x-120g-nongshim,"Zupa instant Shin Ramyun, bardzo ostra - 5-pak (5 x 120g) Nongshim","Shin Ramyun Instant Noodle Soup, Very Spicy - 5-Pack (5 x 120g) - Nongshim",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
e7396e3d-84d5-4c02-9201-1f3ec06ac57a,KIMCHI-2553,ADG-000502,zupa-instant-shin-kimchi-ramyun-ostra-5-pak-5-x-120g-nongshim,"Zupa instant Shin Kimchi Ramyun, ostra - 5-pak (5 x 120g) Nongshim",Instant Shin Kimchi Ramyun Spicy - 5-Pack (5 x 120g) - Nongshim,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
dba6759d-9328-4528-a557-e3747a15cd1a,KIMCHI-2555,ADG-000503,buldak-ramyun-original-makaron-instant-o-smaku-ostrego-kurczaka-ogniscie-ostry-5-x-140g-samyang,"Buldak Ramyun Original makaron instant o smaku ostrego kurczaka, ogniście ostry 5 x 140g - Samyang",Buldak Ramyun Original Instant Noodles Spicy Chicken Flavor 5 x 140g - Samyang,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
b97ba1cd-bcf1-485e-9f6a-ff15a50bd0de,KIMCHI-2559,ADG-000504,ryz-do-sushi-nakato-2-x-1kg-2kg-asia-kitchen,Ryż do sushi Nakato 2 x 1kg = 2kg - Asia Kitchen,Sushi Rice Nakato 2 x 1kg = 2kg - Asia Kitchen,Ryż i inne ziarna,Ryż i inne ziarna,,,missing_ean_standard
18a7b5c7-48ae-4c0f-9f64-68c287ac33fd,KIMCHI-2577,ADG-000505,sos-do-dan-z-woka-lagodny-80g-sen-soy,"Sos do dań z woka, łagodny 80g - Sen Soy",Mild Wok Sauce 80g - Sen Soy,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
dda2f6bc-84b6-4ecb-afe1-e3c4d36882fd,KIMCHI-2578,ADG-000506,baza-do-zupy-pho-lagodna-80g-sen-soy,"Baza do zupy Pho, łagodna 80g - Sen Soy","Pho Soup Base, Mild 80g - Sen Soy",Buliony,Buliony,,,missing_ean_standard
c9fb3005-1b8c-440e-8390-122b1c88a26a,KIMCHI-2579,ADG-000507,baza-do-zupy-tom-yum-lagodna-80g-sen-soy,"Baza do zupy Tom Yum, łagodna 80g - Sen Soy","Tom Yum Soup Base, Mild 80g - Sen Soy",Buliony,Buliony,,,missing_ean_standard
7eff19f6-4ff1-49ac-b715-1d0141c8ce4d,KIMCHI-2585,ADG-000508,chipsy-nori-wasabi-4-5g-sen-soy,"Chipsy Nori Wasabi 4,5g - Sen Soy",Nori Wasabi Chips 4.5g - Sen Soy,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
7bce1ed3-a9c9-4c89-8798-a881caf1d6ac,KIMCHI-2586,ADG-000509,chipsy-nori-kimchi-4-5g-sen-soy,"Chipsy Nori Kimchi 4,5g - Sen Soy",Chipsy Nori Kimchi 4.5g - Sen Soy,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
21a03eae-439a-4983-99ac-e4af117cad8b,KIMCHI-2587,ADG-000510,chipsy-nori-teriyaki-4-5g-sen-soy,"Chipsy Nori Teriyaki 4,5g - Sen Soy",Nori Teriyaki Chips 4.5g - Sen Soy,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
c42d5e5e-01c8-411c-96cc-6978aacbd8e7,KIMCHI-2591,ADG-000511,syrop-sliwkowy-maesil-1-025kg-cj-beksul,"Syrop śliwkowy Maesil 1,025kg - CJ Beksul",Maesil Plum Syrup 1.025kg - CJ Beksul,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
59863b97-c0df-43ff-b9e7-9c8ee0fb0937,KIMCHI-2592,ADG-000512,pasta-sojowa-miso-500g-sempio,Pasta sojowa miso 500g - Sempio,Miso Soy Paste 500g - Sempio,Pasta miso,Pasta miso,,,missing_ean_standard
d4b1cb16-76ce-454e-83ba-97bb97ec77e5,KIMCHI-2594,ADG-000513,maka-ryzowa-kleista-400g-wind-mill,Mąka ryżowa kleista 400g - Wind Mill,Sticky Rice Flour 400g - Wind Mill,Mąki / Panierki / Tapioka,Mąki / Panierki / Tapioka,,,missing_ean_standard
6a54a94e-329a-4bc7-a6e1-c3f415217f50,KIMCHI-2595,ADG-000514,pasta-z-tamaryndowca-454g-suree,Pasta z tamaryndowca 454g - Suree,Tamarind Paste 454g - Suree,Pasty smakowe,Pasty smakowe,,,missing_ean_standard
367f9b17-18bc-4c05-887d-17eabad15863,KIMCHI-2602,ADG-000515,sos-sojowy-mniej-soli-dlugo-warzony-150ml-sen-soy,"Sos sojowy - mniej soli, długo warzony 150ml - Sen Soy","Soy Sauce - Less Salt, Long Brewed 150ml - Sen Soy",Sos sojowy,Sos sojowy,,,missing_ean_standard
ca7b7a43-6a34-4d8c-99a5-8f5e8ba65544,KIMCHI-2603,ADG-000516,slodki-sos-chili-320g-sen-soy,Słodki sos chili 320g - Sen Soy,Sweet chili sauce 320g - Sen Soy,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
87f496ac-e804-422f-a8cf-746f017c6974,KIMCHI-2605,ADG-000517,slodki-sos-chili-z-mango-320g-sen-soy,Słodki sos chili z mango 320g - Sen Soy,Sweet chili sauce with mango 320g - Sen Soy,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
afc7e9e8-c9ae-4d29-9e99-0e2c083bb9b2,KIMCHI-2606,ADG-000518,kimchi-hot-vegan-300g-runoland,Kimchi Hot Vegan 300g - Runoland,Vegan Hot Kimchi 300g - Runoland,Kimchi,Kimchi,,,missing_ean_standard
360df493-d327-4f37-8eeb-8153abb7e5bf,KIMCHI-2609,ADG-000519,zestaw-drewnianych-paleczek-z-motywem-kwiatow-wisni-22-5cm-2-pary,"Zestaw drewnianych pałeczek z motywem kwiatów wiśni 22,5cm - 2 pary",,Pałeczki i sztućce,Pałeczki i sztućce,,,missing_ean_standard
c1b1c29a-b8e5-4f48-8b20-cc2df3f2a0dc,KIMCHI-2610,ADG-000520,japonski-noz-w-stylu-chinskim-tasak-tao-20-5-cm-do-miesa-i-warzyw-seki-ryu,"Japoński nóż w stylu chińskim, tasak Tao 20,5 cm – do mięsa i warzyw - Seki Ryu",Japanese Chinese Style Cleaver Tao 20.5cm – for Meat and Vegetables - Seki Ryu,Noże,Noże,,,missing_ean_standard
162d4411-9f9c-4b3e-972c-215f1402a777,KIMCHI-2611,ADG-000521,sushi-set-gold-premium-xxl-zestaw-do-sushi-dla-6-8-osob-asia-kitchen,"Sushi Set Gold Premium XXL, zestaw do sushi dla 6-8 osób - Asia Kitchen","Sushi Set Gold Premium XXL, Sushi Set for 6-8 People - Asia Kitchen",Zestawy do sushi,Zestawy do sushi,,,missing_ean_standard
3846c4e9-4736-4d4b-84ab-dcc51e520e93,KIMCHI-2613,ADG-000522,chipsy-nori-original-z-sola-4-5g-sen-soy,"Chipsy Nori Original z solą 4,5g - Sen Soy",Chipsy Nori Original with Salt 4.5g - Sen Soy,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
d312029a-2968-481f-b688-4f36e8785718,KIMCHI-2614,ADG-000523,chrupiace-chili-w-oleju-sojowym-210g-lao-gan-ma,Chrupiące chili w oleju sojowym 210g - Lao Gan Ma,Crispy Chili in Soy Oil 210g - Lao Gan Ma,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
fd02698d-df76-435a-b64f-53a1522379e2,KIMCHI-2617,ADG-000524,chinski-noz-szefa-kuchni-tasak-32-5-cm-do-miesa-i-warzyw-xiao-tian-zi,"Chiński nóż szefa kuchni, tasak 32,5 cm – do mięsa i warzyw - Xiao Tian Zi","Xiao Tian Zi Chinese Chef's Knife, Cleaver 32.5 cm – for Meat and Vegetables",Noże,Noże,,,missing_ean_standard
521eb0b0-874d-40e6-98a0-309ba4775bc4,KIMCHI-2619,ADG-000525,japonski-noz-yanagiba-sashimi-do-ryb-21cm-satake-houcho,Japoński nóż Yanagiba Sashimi do ryb 21cm - Satake Houcho,Japanese Yanagiba Sashimi Knife for Fish 21cm - Satake Houcho,Noże,Noże,,,missing_ean_standard
1822ef89-da85-4fa5-bc38-5242c10d3a37,KIMCHI-2625,ADG-000526,mielonka-wieprzowa-luncheon-meat-340g-chung-jung-one,Mielonka wieprzowa Luncheon Meat 340g - Chung Jung One,Pork Luncheon Meat 340g - Chung Jung One,Dania gotowe,Dania gotowe,,,missing_ean_standard
c7e8519b-2586-4bd2-a4a6-5c54a8e77055,KIMCHI-2626,ADG-000527,sos-sojowy-jasny-500ml-asia-kitchen,Sos sojowy jasny 500ml - Asia Kitchen,Light Soy Sauce 500ml - Asia Kitchen,Sosy sojowe,Sosy sojowe,,,missing_ean_standard
1354cbe6-6e84-4a16-ab5d-d9180fc79422,KIMCHI-2627,ADG-000528,sos-sojowy-jasny-150ml-asia-kitchen,Sos sojowy jasny 150ml - Asia Kitchen,Light Soy Sauce 150ml - Asia Kitchen,Sosy sojowe,Sosy sojowe,,,missing_ean_standard
c033fed5-9012-4573-8c9e-a111abe0ca8d,KIMCHI-2628,ADG-000529,sos-sojowy-ciemny-500ml-asia-kitchen,Sos sojowy ciemny 500ml - Asia Kitchen,Dark Soy Sauce 500ml - Asia Kitchen,Sosy sojowe,Sosy sojowe,,,missing_ean_standard
4b4aeb59-4f24-4b82-85ae-6594003bc95e,KIMCHI-2629,ADG-000530,sos-sojowy-ciemny-150ml-asia-kitchen,Sos sojowy ciemny 150ml - Asia Kitchen,Dark Soy Sauce 150ml - Asia Kitchen,Sosy sojowe,Sosy sojowe,,,missing_ean_standard
5c387bf2-4e9a-4590-8b5b-3ebed81ee382,KIMCHI-2634,ADG-000531,zestaw-2-nozy-japonskich-houcho-santoku-nakiri-satake-cutlery,Zestaw 2 noży japońskich Houcho - Santoku + Nakiri - Satake Cutlery,Set of 2 Japanese Knives Houcho - Santoku + Nakiri - Satake Cutlery,Noże,Noże,,,missing_ean_standard
c6f46e0f-1675-4434-b055-7f5f8191a654,KIMCHI-2635,ADG-000532,sos-ostrygowy-premium-255g-lee-kum-kee,Sos ostrygowy Premium 255g - Lee Kum Kee,Premium Oyster Sauce 255g - Lee Kum Kee,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
b80e6cb0-02b4-4ed2-a073-151499412bd2,KIMCHI-2636,ADG-000533,zupa-tom-yum-goong-w-misce-pikantna-70g-mama,"Zupa Tom Yum Goong w misce, pikantna 70g - MAMA","Tom Yum Goong Soup Bowl, Spicy 70g - MAMA",Duża micha,Duża micha,,,missing_ean_standard
4ea70445-103c-46b8-8bd0-26de98664c94,KIMCHI-2640,ADG-000534,buldak-ramyun-2xspicy-makaron-instant-o-smaku-bombowo-ostrego-kurczaka-5-x-140g-samyang,Buldak Ramyun 2xSpicy makaron instant o smaku bombowo ostrego kurczaka 5 x 140g - Samyang,Buldak Ramyun 2xSpicy Instant Noodles 5 x 140g - Samyang,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
f382d156-0bfb-4705-b67e-a5be327c75b5,KIMCHI-2645,ADG-000535,wakame-suszone-wodorosty-300g-3-x-100g-nobi,"Wakame, suszone wodorosty 300g (3 x 100g) Nobi","Wakame, dried seaweed 300g (3 x 100g) Nobi",Wakame / Miyeok,Wakame / Miyeok,,,missing_ean_standard
71457641-df96-40f2-9ca8-064156bcbc52,KIMCHI-2646,ADG-000536,grzyby-shiitake-suszone-500g-5-x-100g-asia-kitchen,Grzyby shiitake suszone 500g (5 x 100g) - Asia Kitchen,Dried Shiitake Mushrooms 500g (5 x 100g) - Asia Kitchen,Grzyby shiitake,Grzyby shiitake,,,missing_ean_standard
8fca21b8-f8b4-4f3d-9145-94286bea5193,KIMCHI-2648,ADG-000537,glony-do-sushi-yaki-nori-gold-10-szt-kc,Glony do sushi Yaki Nori GOLD 10 szt. - KC,Yaki Nori GOLD for sushi 10 sheets - KC,Arkusze Nori / Gim,Arkusze Nori / Gim,,,missing_ean_standard
0526158d-78a8-42d8-8967-79c48996af93,KIMCHI-2649,ADG-000538,glony-do-sushi-yaki-nori-gold-3-x-10-szt-kc,Glony do sushi Yaki Nori GOLD 3 x 10 szt. - KC,Yaki Nori GOLD for sushi 3 x 10 sheets - KC,Arkusze Nori / Gim,Arkusze Nori / Gim,,,missing_ean_standard
83158f9d-da2a-4cd7-acbe-e486b3819dca,KIMCHI-2650,ADG-000539,glony-do-sushi-yaki-nori-gold-5-x-10-szt-kc,Glony do sushi Yaki Nori GOLD 5 x 10 szt. - KC,Yaki Nori GOLD for sushi 5 x 10 sheets - KC,Arkusze Nori / Gim,Arkusze Nori / Gim,,,missing_ean_standard
d549a907-b536-45cf-a3a6-478d4020ac5a,KIMCHI-2651,ADG-000540,makaron-pszenny-ramen-300g-asia-kitchen,Makaron pszenny ramen 300g - Asia Kitchen,Wheat Ramen Noodles 300g - Asia Kitchen,Makaron pszenny,Makaron pszenny,,,missing_ean_standard
861f2ae9-07b9-4ddf-96cb-5310582d453e,KIMCHI-2652,ADG-000541,makaron-pszenny-udon-300g-asia-kitchen,Makaron pszenny udon 300g - Asia Kitchen,Wheat Udon Noodles 300g - Asia Kitchen,Makaron pszenny,Makaron pszenny,,,missing_ean_standard
6a042e15-78b8-42de-b164-de1ea0f300d2,KIMCHI-2659,ADG-000542,ocet-ryzowy-500ml-asia-kitchen,Ocet ryżowy 500ml - Asia Kitchen,Rice Vinegar 500ml - Asia Kitchen,Octy i winne przyprawy,Octy i winne przyprawy,,,missing_ean_standard
a69600fb-97e0-4dff-b63e-952877d01218,KIMCHI-2661,ADG-000543,tykwa-kanpyo-marynowana-w-slodkiej-zalewie-100g-asia-kitchen,Tykwa Kanpyō marynowana w słodkiej zalewie 100g - Asia Kitchen,Kanpyō Gourd in Sweet Marinade 100g - Asia Kitchen,Owoce / Marynowane warzywa,Owoce / Marynowane warzywa,,,missing_ean_standard
04145c86-d0ab-4d89-81bb-ac4ff7d751ec,KIMCHI-2662,ADG-000544,ocet-winny-ryzowy-kokumotsu-500ml-tamanoi,Ocet winny ryżowy Kokumotsu 500ml - Tamanoi,Kokumotsu Rice Wine Vinegar 500ml - Tamanoi,Octy i winne przyprawy,Octy i winne przyprawy,,,missing_ean_standard
8a92943f-1acc-4757-b194-d89084745ac8,KIMCHI-2663,ADG-000545,makaron-pszenny-chow-mein-227g-rare-pearl-bridge,Makaron pszenny Chow Mein 227g - Rare Pearl Bridge,Wheat Noodles Chow Mein 227g - Rare Pearl Bridge,Makarony,Makarony,,,missing_ean_standard
1020e3b6-7f5b-44a1-92ea-67872dea7021,KIMCHI-2668,ADG-000546,marynowana-rzodkiew-oshinko-takuan-500g-tokyo,Marynowana rzodkiew oshinko takuan 500g - Tokyo,Pickled Radish Oshinko Takuan 500g - Tokyo,Owoce / Marynowane warzywa,Owoce / Marynowane warzywa,,,missing_ean_standard
9bce68bf-7b1c-4e01-90a6-6326112df584,KIMCHI-2670,ADG-000547,ryz-do-sushi-tsuru-1kg-curtiriso,Ryż do sushi Tsuru 1kg - Curtiriso,Tsuru Sushi Rice 1kg - Curtiriso,Ryż i inne ziarna,Ryż i inne ziarna,,,missing_ean_standard
71071b93-a658-4e4b-a965-bf006e8e1541,KIMCHI-2678,ADG-000548,matcha-sproszkowana-zielona-herbata-500g-tian-hu-shan,"Matcha, sproszkowana zielona herbata 500g - Tian Hu Shan","Matcha, Powdered Green Tea 500g - Tian Hu Shan",Herbaty,Herbaty,,,missing_ean_standard
30fd9d03-b107-4996-accc-e5aea863fd7e,KIMCHI-2681,ADG-000549,zupa-instant-bowl-noodle-hot-and-spicy-o-smaku-rosolu-wolowego-ostra-100g-nongshim,"Zupa instant Bowl Noodle Hot & Spicy o smaku rosołu wołowego, ostra 100g - Nongshim",Instant Bowl Noodle Hot & Spicy Beef Broth Flavor 100g - Nongshim,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
7d9e14fe-6622-45fa-b52b-54f390814af0,KIMCHI-2682,ADG-000550,ocet-ryzowy-150ml-asia-kitchen,Ocet ryżowy 150ml - Asia Kitchen,Rice Vinegar 150ml - Asia Kitchen,Octy i winne przyprawy,Octy i winne przyprawy,,,missing_ean_standard
7efd423c-3402-4bd6-bc0b-a8a37b6d39e1,KIMCHI-2684,ADG-000551,herbata-z-zen-szenia-instant-50-x-3g-150g-geum-hong,Herbata z żeń-szenia instant (50 x 3g) 150g - Geum Hong,Instant Ginseng Tea (50 x 3g) 150g - Geum Hong,Herbaty,Herbaty,,,missing_ean_standard
1c20fb32-369f-45aa-9b0d-624e157641f5,KIMCHI-2685,ADG-000552,bori-cha-herbata-jeczmienna-30-x-10g-300g-sempio,"Bori-cha, herbata jęczmienna (30 x 10g) 300g - Sempio","Bori-cha, Barley Tea (30 x 10g) 300g - Sempio",Herbaty,Herbaty,,,missing_ean_standard
