id,name,slug,product_url,category,skus,eans,ean_sources,price_amounts,stock_values,image_urls,broken_image_urls,dietary_tags,allergens,english_name,english_description,severity,issues
eb18f62e-a992-4f2f-8ca4-bb00df86cda4,Wok stalowy z okrągłym dnem śr. 35cm (14 cali) - Shine Farm,wok-stalowy-z-okraglym-dnem-sr-35cm-14-cali-shine-farm,https://asiandeligo.eshoper.pro/products/wok-stalowy-z-okraglym-dnem-sr-35cm-14-cali-shine-farm,Patelnie Wok / Grill,ADG-001528,,,109.99|109.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5427/1.webp,,,,Steel Wok with Round Bottom 35cm (14 inches) - Shine Farm,Steel Wok with Round Bottom 35cm for versatile cooking.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
da0f4509-cc70-466b-b54b-8770bbc82d80,Wok stalowy z okrągłym dnem śr. 38cm (15 cali) - Shine Farm,wok-stalowy-z-okraglym-dnem-sr-38cm-15-cali-shine-farm,https://asiandeligo.eshoper.pro/products/wok-stalowy-z-okraglym-dnem-sr-38cm-15-cali-shine-farm,Patelnie Wok / Grill,ADG-001527,,,119.99|119.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5426/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-5426/2.webp,,,,Steel Wok with Round Bottom 38cm (15 inches) - Shine Farm,Steel Wok with Round Bottom 38cm for versatile cooking.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
be3ab3a0-7490-4241-a126-2d100e47381a,Wok zaokrąglony 30cm,wok-zaokraglony-30cm,https://asiandeligo.eshoper.pro/products/wok-zaokraglony-30cm,Patelnie Wok / Grill,ADG-000108,,,79|79,100,https://img.zira.pl/asiandeligo/products/KIMCHI-405/1.webp,,,,Rounded Wok 30cm,Rounded Wok 30cm for versatile cooking.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
7b1ce22e-2f1f-4bbb-a17e-9f9e1f473f26,Wok zaokrąglony 35cm,wok-zaokraglony-35cm,https://asiandeligo.eshoper.pro/products/wok-zaokraglony-35cm,Patelnie Wok / Grill,ADG-000127,,,87|87,100,https://img.zira.pl/asiandeligo/products/KIMCHI-482/1.webp,,,,Rounded Wok 35cm,Rounded Wok 35cm for versatile cooking.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
4607c8ec-4863-4f33-b925-2d93cbc46694,Wok ze stali węglowej - średnica 31cm (12 cali) - Shine Farm,wok-ze-stali-weglowej-srednica-31cm-12-cali-shine-farm,https://asiandeligo.eshoper.pro/products/wok-ze-stali-weglowej-srednica-31cm-12-cali-shine-farm,Patelnie Wok / Grill,ADG-000260,,,89.99|89.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1078/1.webp,,,,Carbon Steel Wok - Diameter 31cm (12 inches) - Shine Farm,Carbon Steel Wok 31cm for versatile cooking.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
b67b06cb-84ea-4d83-a1bd-365c6366ff94,Wok ze stali węglowej - średnica 33cm (13 cali) - Shine Farm,wok-ze-stali-weglowej-srednica-33cm-13-cali-shine-farm,https://asiandeligo.eshoper.pro/products/wok-ze-stali-weglowej-srednica-33cm-13-cali-shine-farm,Patelnie Wok / Grill,ADG-000261,,,99.99|99.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1079/1.webp,,,,Carbon Steel Wok - Diameter 33cm (13 inches) - Shine Farm,Carbon Steel Wok 33cm for versatile cooking.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
b9b25ccb-4e6a-4880-82d3-6b9c049a040a,Żeliwna patelnia do Takoyaki 14 otworów - Emro Aziatica,zeliwna-patelnia-do-takoyaki-14-otworow-emro-aziatica,https://asiandeligo.eshoper.pro/products/zeliwna-patelnia-do-takoyaki-14-otworow-emro-aziatica,Patelnie Wok / Grill,ADG-001662,,,79|79,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5572/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-5572/2.webp,,,,Cast Iron Takoyaki Pan with 14 Holes - Emro Aziatica,"A cast iron pan designed for making takoyaki, featuring 14 holes.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
23a99718-1d9d-409a-8272-214b2d57d3b9,Żeliwna patelnia do Takoyaki 16 otworów - Otafuku,zeliwna-patelnia-do-takoyaki-16-otworow-otafuku,https://asiandeligo.eshoper.pro/products/zeliwna-patelnia-do-takoyaki-16-otworow-otafuku,Patelnie Wok / Grill,ADG-001295,,,155|155,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5074/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-5074/2.webp,,,,Cast Iron Takoyaki Pan with 16 Holes - Otafuku,"A cast iron pan designed for making takoyaki, featuring 16 holes.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
daa17037-3aaa-4205-b485-26050041be5b,"Żeliwna podstawka do woka 22,5cm",zeliwna-podstawka-do-woka-22-5cm,https://asiandeligo.eshoper.pro/products/zeliwna-podstawka-do-woka-22-5cm,Patelnie Wok / Grill,ADG-000446,,,39|39,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2299/1.webp,,,,Cast Iron Wok Stand 22.5cm,Cast Iron Wok Stand 22.5cm for cooking and serving.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
c7811b57-8d0f-4f06-b96a-f3503ae8bc81,"Żeliwny hot plate 27,5cm - owalny gorący talerz z drewnianą podstawką - Emro Aziatica",zeliwny-hot-plate-27-5cm-owalny-goracy-talerz-z-drewniana-podstawka-emro-aziatica,https://asiandeligo.eshoper.pro/products/zeliwny-hot-plate-27-5cm-owalny-goracy-talerz-z-drewniana-podstawka-emro-aziatica,Patelnie Wok / Grill,ADG-000571,,,76|76,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2818/1.webp,,,,Cast Iron Hot Plate 27.5cm - Oval Hot Plate with Wooden Base - Emro Aziatica,Cast Iron Hot Plate 27.5cm for serving hot dishes.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
24dbb6d7-a39b-471f-8ffc-43be76773562,Zestaw 2 foremek do Sankaku Onigiri,zestaw-2-foremek-do-sankaku-onigiri,https://asiandeligo.eshoper.pro/products/zestaw-2-foremek-do-sankaku-onigiri,Foremki,ADG-000430,,,11.99|11.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2239/1.webp,,,,Set of 2 Sankaku Onigiri Molds,Set of 2 molds for making Sankaku Onigiri rice balls.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
dceafd31-0c13-4320-9aac-b632bfd0a2cf,"Zestaw 2 japońskich misek do ramenu, udonu pieski Shiba różowa i niebieska 15 x 7 cm - Emro",zestaw-2-japonskich-misek-do-ramenu-udonu-pieski-shiba-rozowa-i-niebieska-15-x-7-cm-emro,https://asiandeligo.eshoper.pro/products/zestaw-2-japonskich-misek-do-ramenu-udonu-pieski-shiba-rozowa-i-niebieska-15-x-7-cm-emro,Komplety do sushi i herbaty,ADG-001225,,,57|57,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4945/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4945/2.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4945/3.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4945/4.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4945/5.webp,,,,"Set of 2 Japanese Ramen Bowls, Shiba Dogs Pink and Blue 15 x 7 cm - Emro","Set of ceramic bowls featuring Shiba dog designs in pink and blue, measuring 15 x 7 cm. Suitable for microwave and dishwasher use.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
5ffe9fd6-b934-4c58-ac25-9bc2c1fb4147,"Zestaw 2 japońskich misek do ramenu, udonu różowa i niebieska, kotki, okrągłe 19,5 x 7 cm - Emro",zestaw-2-japonskich-misek-do-ramenu-udonu-rozowa-i-niebieska-kotki-okragle-19-5-x-7-cm-emro,https://asiandeligo.eshoper.pro/products/zestaw-2-japonskich-misek-do-ramenu-udonu-rozowa-i-niebieska-kotki-okragle-19-5-x-7-cm-emro,Miski,ADG-001232,,,94|94,2,https://img.zira.pl/asiandeligo/products/KIMCHI-4954/1.webp,,,,"Set of 2 Japanese Ramen Bowls, Cats Pink and Blue, Round 19.5 x 7 cm - Emro","Set of 2 round bowls featuring cat designs in pink and blue, measuring 19.5 x 7 cm. Suitable for microwave and dishwasher use.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
8e9f7d4c-ed1b-494a-a878-d44b1cfad312,"Zestaw 2 japońskich misek do ramenu, udonu różowa i niebieska, Shiba, okrągłe 21 x 8 cm - Emro",zestaw-2-japonskich-misek-do-ramenu-udonu-rozowa-i-niebieska-shiba-okragle-21-x-8-cm-emro,https://asiandeligo.eshoper.pro/products/zestaw-2-japonskich-misek-do-ramenu-udonu-rozowa-i-niebieska-shiba-okragle-21-x-8-cm-emro,Miski,ADG-001329,,,95|95,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5133/1.webp,,,,"Set of 2 Japanese Ramen Bowls, Shiba 21 x 8 cm - Emro","Set of 2 round bowls featuring Shiba designs in pink and blue, measuring 21 x 8 cm. Suitable for microwave and dishwasher use.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
8db1d276-ce5d-4db1-8550-b1d37c7ec80a,"Zestaw 2 japońskich misek do ramenu, udonu różowa i niebieska, trzy kotki, okrągłe 15 x 7 cm - Emro",zestaw-2-japonskich-misek-do-ramenu-udonu-rozowa-i-niebieska-trzy-kotki-okragle-15-x-7-cm-emro,https://asiandeligo.eshoper.pro/products/zestaw-2-japonskich-misek-do-ramenu-udonu-rozowa-i-niebieska-trzy-kotki-okragle-15-x-7-cm-emro,Miski,ADG-001331,,,59.9|59.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5135/1.webp,,,,"Set of 2 Japanese Ramen Bowls, Three Cats Pink and Blue 15 x 7 cm - Emro","Set of 2 round bowls featuring three cat designs in pink and blue, measuring 15 x 7 cm. Suitable for microwave and dishwasher use.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
982189ac-7633-4b2b-9e9e-51c02eae0b35,"Zestaw 4 japońskich misek różowa i niebieska, Neko Nishiki 14,5 cm x 6,5 cm - Emro",zestaw-4-japonskich-misek-rozowa-i-niebieska-neko-nishiki-14-5-cm-x-6-5-cm-emro,https://asiandeligo.eshoper.pro/products/zestaw-4-japonskich-misek-rozowa-i-niebieska-neko-nishiki-14-5-cm-x-6-5-cm-emro,Miski,ADG-001367,,,110|110,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5188/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-5188/2.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-5188/3.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-5188/4.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-5188/5.webp,,,,"Set of 4 Japanese Bowls Pink and Blue, Neko Nishiki 14.5 cm x 6.5 cm - Emro","Set of 4 Japanese bowls in pink and blue, measuring 14.5 x 6.5 cm. Suitable for microwave and dishwasher use.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
a566bac2-f8e7-44b9-a4f8-465295576fb1,"Zestaw do herbaty matcha Aurora szaro-turkusowy, 4 elementy - Edo Japan",zestaw-do-herbaty-matcha-aurora-szaro-turkusowy-4-elementy-edo-japan,https://asiandeligo.eshoper.pro/products/zestaw-do-herbaty-matcha-aurora-szaro-turkusowy-4-elementy-edo-japan,Komplety do sushi i herbaty,ADG-001641,,,145|145,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5549/1.webp,,,,"Matcha Tea Set Aurora Gray-Turquoise, 4 Pieces - Edo Japan","Matcha Tea Set Aurora Gray-Turquoise, 4 Pieces - Edo Japan",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
217031c2-40e0-4fd8-8cf7-b70752de4889,"Zestaw do herbaty matcha Izayoi niebieski, 4 elementy - Edo Japan",zestaw-do-herbaty-matcha-izayoi-niebieski-4-elementy-edo-japan,https://asiandeligo.eshoper.pro/products/zestaw-do-herbaty-matcha-izayoi-niebieski-4-elementy-edo-japan,Komplety do sushi i herbaty,ADG-000613,,,169|169,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2941/1.webp,,,,"Matcha Tea Set Blue Izayoi, 4 pieces - Edo Japan",A blue matcha tea set consisting of 4 pieces for enjoying matcha tea.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
2cae4815-40ef-4321-915e-c1a66ad6062c,"Zestaw do herbaty matcha Kumano, 4 elementy - Edo Japan",zestaw-do-herbaty-matcha-kumano-4-elementy-edo-japan,https://asiandeligo.eshoper.pro/products/zestaw-do-herbaty-matcha-kumano-4-elementy-edo-japan,Komplety do sushi i herbaty,ADG-001482,,,165|165,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5359/1.webp,,,,"Matcha Tea Set Kumano, 4 pieces - Edo Japan",A Kumano matcha tea set with 4 pieces designed for matcha tea preparation.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
a4aa6178-8fb6-4d65-93dd-7eae1c2e248a,"Zestaw do herbaty matcha szary, 4 elementy - Edo Japan",zestaw-do-herbaty-matcha-szary-4-elementy-edo-japan,https://asiandeligo.eshoper.pro/products/zestaw-do-herbaty-matcha-szary-4-elementy-edo-japan,Komplety do sushi i herbaty,ADG-001233,,,164|164,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4955/1.webp,,,,"Matcha Tea Set Gray, 4 pieces - Edo Japan",A gray matcha tea set that includes 4 pieces for matcha tea enjoyment.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
42ba6bc6-48dc-4964-82af-a119302ca083,"Zestaw do sushi Ansen czarny, 6 elementów - Edo Japan",zestaw-do-sushi-ansen-czarny-6-elementow-edo-japan,https://asiandeligo.eshoper.pro/products/zestaw-do-sushi-ansen-czarny-6-elementow-edo-japan,Komplety do sushi i herbaty,ADG-000593,,,158|158,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2891/1.webp,,,,"Sushi Set Ansen Black, 6 pieces - Edo Japan",A black sushi set consisting of 6 pieces for serving sushi.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
7ce439a0-9c50-4147-a9dc-264941fa0896,"Zestaw do sushi Blue niebieski, 6 elementów - Emro Aziatica",zestaw-do-sushi-blue-niebieski-6-elementow-emro-aziatica,https://asiandeligo.eshoper.pro/products/zestaw-do-sushi-blue-niebieski-6-elementow-emro-aziatica,Komplety do sushi i herbaty,ADG-001244,,,111|111,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4982/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4982/2.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4982/3.webp,,,,"Sushi Set Blue, 6 pieces - Emro Aziatica",A blue sushi set featuring 6 pieces for sushi serving.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
b9809aa7-fa61-4b4f-8421-1e37e98ce921,"Zestaw do sushi Buru Gure, 6 elementów - Edo Japan",zestaw-do-sushi-buru-gure-6-elementow-edo-japan,https://asiandeligo.eshoper.pro/products/zestaw-do-sushi-buru-gure-6-elementow-edo-japan,Komplety do sushi i herbaty,ADG-001164,,,185|185,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4794/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4794/2.webp,,,,"Sushi Set Buru Gure, 6 pieces - Edo Japan","A sushi set with 6 pieces, perfect for sushi preparation and serving.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
30bc374d-1486-402d-a218-052bd737d256,"Zestaw do sushi Crane żurawie, 6 elementów - Emro Aziatica",zestaw-do-sushi-crane-zurawie-6-elementow-emro-aziatica,https://asiandeligo.eshoper.pro/products/zestaw-do-sushi-crane-zurawie-6-elementow-emro-aziatica,Komplety do sushi i herbaty,ADG-000959,,,109|109,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4296/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4296/2.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4296/3.webp,,,,"Sushi Set Crane, 6 pieces - Emro Aziatica","A sushi set featuring 6 pieces, ideal for sushi making and presentation.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
d63a33d6-e21a-4409-b6f1-7e6bbb050c60,"Zestaw do sushi Ki Kasshoku, 6 elementów - Edo Japan",zestaw-do-sushi-ki-kasshoku-6-elementow-edo-japan,https://asiandeligo.eshoper.pro/products/zestaw-do-sushi-ki-kasshoku-6-elementow-edo-japan,Komplety do sushi i herbaty,ADG-001161,,,129|129,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4791/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4791/2.webp,,,,"Sushi Set Ki Kasshoku, 6 pieces - Edo Japan",A 6-piece sushi set designed for sushi preparation and serving.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
35db3c31-fa84-4ebe-b5ff-b0588be0551a,"Zestaw do sushi kremowo-czarny, 6 elementów - Edo Japan",zestaw-do-sushi-kremowo-czarny-6-elementow-edo-japan,https://asiandeligo.eshoper.pro/products/zestaw-do-sushi-kremowo-czarny-6-elementow-edo-japan,Komplety do sushi i herbaty,ADG-000574,,,165|165,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2832/1.webp,,,,"Sushi Set Creamy-Black, 6 pieces - Edo Japan","A sushi set with 6 pieces, suitable for sushi making and serving.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
a6b072a5-cae1-4e47-93b1-8d20471f31ea,"Zestaw do sushi Kurage, 6 elementów - Edo Japan",zestaw-do-sushi-kurage-6-elementow-edo-japan,https://asiandeligo.eshoper.pro/products/zestaw-do-sushi-kurage-6-elementow-edo-japan,Komplety do sushi i herbaty,ADG-001160,,,129|129,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4790/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4790/2.webp,,,,"Sushi Set Kurage, 6 pieces - Edo Japan","A 6-piece sushi set, perfect for preparing and serving sushi.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
88bd7743-4512-4f31-a60d-71a62a8311b7,"Zestaw do sushi Mata, 6 elementów - Edo Japan",zestaw-do-sushi-mata-6-elementow-edo-japan,https://asiandeligo.eshoper.pro/products/zestaw-do-sushi-mata-6-elementow-edo-japan,Komplety do sushi i herbaty,ADG-001163,,,175|175,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4793/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4793/2.webp,,,,"Sushi Set Mata, 6 pieces - Edo Japan","A sushi set consisting of 6 pieces, ideal for sushi preparation and serving.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
436ba741-8ec2-4552-b51a-17f73ff26457,"Zestaw do sushi Sakura Anemone blue, 6 elementów - Edo Japan",zestaw-do-sushi-sakura-anemone-blue-6-elementow-edo-japan,https://asiandeligo.eshoper.pro/products/zestaw-do-sushi-sakura-anemone-blue-6-elementow-edo-japan,Komplety do sushi i herbaty,ADG-001421,,,173|173,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5269/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-5269/2.webp,,,,"Sushi Set Sakura Anemone Blue, 6 pieces - Edo Japan",A 6-piece sushi set designed for sushi making and presentation.,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
38bee831-c93e-464b-8d62-457a543e97a8,"Zestaw do sushi Sakura kwiaty wiśni, 6 elementów - Emro Aziatica",zestaw-do-sushi-sakura-kwiaty-wisni-6-elementow-emro-aziatica,https://asiandeligo.eshoper.pro/products/zestaw-do-sushi-sakura-kwiaty-wisni-6-elementow-emro-aziatica,Komplety do sushi i herbaty,ADG-000958,,,109|109,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4295/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4295/2.webp,,,,"Sushi Set Sakura Cherry Blossoms, 6 pieces - Emro Aziatica","A sushi set featuring 6 pieces, perfect for sushi preparation and serving.",backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
